name                                                         ,type            ,longitude ,latitude ,source_file
"Feature-Gaurishankar Conservation Area (Line 3, Point 24)"  ,MultiLineString ,  85.7859 , 27.891  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 25)"  ,MultiLineString ,  85.7799 , 27.896  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 26)"  ,MultiLineString ,  85.7696 , 27.8965 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 27)"  ,MultiLineString ,  85.7697 , 27.9034 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 28)"  ,MultiLineString ,  85.7763 , 27.9106 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 29)"  ,MultiLineString ,  85.7802 , 27.9132 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 30)"  ,MultiLineString ,  85.7789 , 27.9132 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 31)"  ,MultiLineString ,  85.7776 , 27.9156 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 32)"  ,MultiLineString ,  85.782  , 27.9193 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 33)"  ,MultiLineString ,  85.7884 , 27.9173 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 34)"  ,MultiLineString ,  85.789  , 27.9219 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 35)"  ,MultiLineString ,  85.7891 , 27.928  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 36)"  ,MultiLineString ,  85.7895 , 27.9315 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 37)"  ,MultiLineString ,  85.7892 , 27.9368 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 38)"  ,MultiLineString ,  85.7914 , 27.9403 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 39)"  ,MultiLineString ,  85.7928 , 27.9441 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 40)"  ,MultiLineString ,  85.798  , 27.9482 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 41)"  ,MultiLineString ,  85.8015 , 27.9493 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 42)"  ,MultiLineString ,  85.7973 , 27.9551 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 43)"  ,MultiLineString ,  85.7986 , 27.9593 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 44)"  ,MultiLineString ,  85.8026 , 27.9631 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 45)"  ,MultiLineString ,  85.8099 , 27.9649 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 46)"  ,MultiLineString ,  85.8173 , 27.9671 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 47)"  ,MultiLineString ,  85.8221 , 27.9701 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 1)"   ,MultiLineString ,  85.8729 , 27.894  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 2)"   ,MultiLineString ,  85.8638 , 27.8888 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 3)"   ,MultiLineString ,  85.8653 , 27.88   ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 4)"   ,MultiLineString ,  85.8648 , 27.8727 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 5)"   ,MultiLineString ,  85.8639 , 27.87   ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 6)"   ,MultiLineString ,  85.8637 , 27.862  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 7)"   ,MultiLineString ,  85.8594 , 27.8567 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 8)"   ,MultiLineString ,  85.8532 , 27.851  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 9)"   ,MultiLineString ,  85.8518 , 27.8457 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 10)"  ,MultiLineString ,  85.8483 , 27.8393 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 11)"  ,MultiLineString ,  85.8427 , 27.8389 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 12)"  ,MultiLineString ,  85.8375 , 27.8363 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 13)"  ,MultiLineString ,  85.8318 , 27.8314 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 14)"  ,MultiLineString ,  85.8302 , 27.8364 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 15)"  ,MultiLineString ,  85.8267 , 27.8323 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 16)"  ,MultiLineString ,  85.8228 , 27.835  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 17)"  ,MultiLineString ,  85.8176 , 27.8316 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 18)"  ,MultiLineString ,  85.8111 , 27.8309 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 19)"  ,MultiLineString ,  85.8055 , 27.8299 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 20)"  ,MultiLineString ,  85.7999 , 27.8299 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 21)"  ,MultiLineString ,  85.7951 , 27.8258 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 22)"  ,MultiLineString ,  85.7924 , 27.8193 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 23)"  ,MultiLineString ,  85.7903 , 27.8186 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 24)"  ,MultiLineString ,  85.7816 , 27.816  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 25)"  ,MultiLineString ,  85.7773 , 27.8134 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 26)"  ,MultiLineString ,  85.7677 , 27.8079 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 1)"   ,MultiLineString ,  85.8648 , 27.9588 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 2)"   ,MultiLineString ,  85.8623 , 27.9588 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 3)"   ,MultiLineString ,  85.8607 , 27.9574 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 4)"   ,MultiLineString ,  85.8585 , 27.9566 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 5)"   ,MultiLineString ,  85.8547 , 27.9542 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 6)"   ,MultiLineString ,  85.851  , 27.954  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 7)"   ,MultiLineString ,  85.8444 , 27.956  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 8)"   ,MultiLineString ,  85.8419 , 27.9546 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 9)"   ,MultiLineString ,  85.8356 , 27.9542 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 10)"  ,MultiLineString ,  85.8306 , 27.957  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 11)"  ,MultiLineString ,  85.8319 , 27.9581 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 1)"   ,MultiLineString ,  85.8323 , 27.9614 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 2)"   ,MultiLineString ,  85.8323 , 27.9634 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 3)"   ,MultiLineString ,  85.8324 , 27.9676 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 4)"   ,MultiLineString ,  85.8293 , 27.9679 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 5)"   ,MultiLineString ,  85.8249 , 27.9691 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 6)"   ,MultiLineString ,  85.8224 , 27.9716 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 7)"   ,MultiLineString ,  85.8165 , 27.9753 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 8)"   ,MultiLineString ,  85.8138 , 27.9781 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 9)"   ,MultiLineString ,  85.8169 , 27.9808 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 10)"  ,MultiLineString ,  85.8188 , 27.9825 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 11)"  ,MultiLineString ,  85.8133 , 27.9856 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 12)"  ,MultiLineString ,  85.8086 , 27.9865 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 13)"  ,MultiLineString ,  85.8039 , 27.9863 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 14)"  ,MultiLineString ,  85.8005 , 27.99   ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 15)"  ,MultiLineString ,  85.7977 , 27.9939 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 16)"  ,MultiLineString ,  85.7997 , 27.9983 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 17)"  ,MultiLineString ,  85.7972 , 28.0006 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 18)"  ,MultiLineString ,  85.7938 , 28.0043 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 19)"  ,MultiLineString ,  85.7907 , 28.0082 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 20)"  ,MultiLineString ,  85.7877 , 28.0152 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 6, Point 21)"  ,MultiLineString ,  85.7837 , 28.0208 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 1)"   ,MultiLineString ,  85.785  , 27.735  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 2)"   ,MultiLineString ,  85.791  , 27.7349 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 3)"   ,MultiLineString ,  85.797  , 27.7396 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 4)"   ,MultiLineString ,  85.8027 , 27.7447 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 5)"   ,MultiLineString ,  85.8055 , 27.7472 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 6)"   ,MultiLineString ,  85.8077 , 27.7472 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 7)"   ,MultiLineString ,  85.8105 , 27.7466 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 8)"   ,MultiLineString ,  85.8143 , 27.749  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 9)"   ,MultiLineString ,  85.8159 , 27.7507 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 10)"  ,MultiLineString ,  85.8213 , 27.752  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 11)"  ,MultiLineString ,  85.8269 , 27.7533 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 12)"  ,MultiLineString ,  85.8326 , 27.7552 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 13)"  ,MultiLineString ,  85.842  , 27.7551 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 14)"  ,MultiLineString ,  85.8489 , 27.7572 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 15)"  ,MultiLineString ,  85.8561 , 27.7571 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 16)"  ,MultiLineString ,  85.8642 , 27.7578 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 17)"  ,MultiLineString ,  85.8687 , 27.7608 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 18)"  ,MultiLineString ,  85.8734 , 27.7624 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 19)"  ,MultiLineString ,  85.8747 , 27.7655 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 20)"  ,MultiLineString ,  85.8778 , 27.7657 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 21)"  ,MultiLineString ,  85.8841 , 27.7698 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 22)"  ,MultiLineString ,  85.888  , 27.775  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 23)"  ,MultiLineString ,  85.8921 , 27.7792 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 24)"  ,MultiLineString ,  85.8947 , 27.7825 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 25)"  ,MultiLineString ,  85.8962 , 27.7824 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 26)"  ,MultiLineString ,  85.8975 , 27.7821 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 27)"  ,MultiLineString ,  85.8979 , 27.7885 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 28)"  ,MultiLineString ,  85.8971 , 27.7972 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 29)"  ,MultiLineString ,  85.8926 , 27.8039 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 30)"  ,MultiLineString ,  85.8892 , 27.8081 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 31)"  ,MultiLineString ,  85.8858 , 27.8135 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 32)"  ,MultiLineString ,  85.8816 , 27.8197 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 33)"  ,MultiLineString ,  85.8766 , 27.8231 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 34)"  ,MultiLineString ,  85.8717 , 27.8273 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 35)"  ,MultiLineString ,  85.8695 , 27.8301 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 36)"  ,MultiLineString ,  85.8724 , 27.834  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 37)"  ,MultiLineString ,  85.8765 , 27.8362 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 38)"  ,MultiLineString ,  85.8791 , 27.8417 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 39)"  ,MultiLineString ,  85.8808 , 27.8458 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 40)"  ,MultiLineString ,  85.8821 , 27.8494 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 41)"  ,MultiLineString ,  85.8797 , 27.8559 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 42)"  ,MultiLineString ,  85.8791 , 27.8603 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 43)"  ,MultiLineString ,  85.8817 , 27.8661 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 44)"  ,MultiLineString ,  85.8837 , 27.8697 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 45)"  ,MultiLineString ,  85.8862 , 27.873  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 46)"  ,MultiLineString ,  85.8938 , 27.8749 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 47)"  ,MultiLineString ,  85.8919 , 27.8771 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 48)"  ,MultiLineString ,  85.8873 , 27.878  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 49)"  ,MultiLineString ,  85.8904 , 27.8805 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 50)"  ,MultiLineString ,  85.9002 , 27.8831 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 51)"  ,MultiLineString ,  85.9006 , 27.8865 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 52)"  ,MultiLineString ,  85.8858 , 27.885  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 53)"  ,MultiLineString ,  85.8843 , 27.8878 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 54)"  ,MultiLineString ,  85.8824 , 27.8887 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 55)"  ,MultiLineString ,  85.8781 , 27.8929 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 56)"  ,MultiLineString ,  85.8769 , 27.8971 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 57)"  ,MultiLineString ,  85.8767 , 27.9007 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 58)"  ,MultiLineString ,  85.8824 , 27.9065 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 1, Point 59)"  ,MultiLineString ,  85.8868 , 27.9092 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 2, Point 1)"   ,MultiLineString ,  85.8931 , 27.9502 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 2, Point 2)"   ,MultiLineString ,  85.8932 , 27.95   ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 1)"   ,MultiLineString ,  85.8931 , 27.9502 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 2)"   ,MultiLineString ,  85.8946 , 27.949  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 3)"   ,MultiLineString ,  85.8984 , 27.9455 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 4)"   ,MultiLineString ,  85.9006 , 27.9411 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 5)"   ,MultiLineString ,  85.9047 , 27.9415 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 6)"   ,MultiLineString ,  85.9089 , 27.9434 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 7)"   ,MultiLineString ,  85.9093 , 27.9466 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 8)"   ,MultiLineString ,  85.9138 , 27.9498 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 9)"   ,MultiLineString ,  85.9154 , 27.9515 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 10)"  ,MultiLineString ,  85.916  , 27.9502 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 11)"  ,MultiLineString ,  85.9204 , 27.9511 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 12)"  ,MultiLineString ,  85.9238 , 27.9504 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 13)"  ,MultiLineString ,  85.9285 , 27.9515 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 14)"  ,MultiLineString ,  85.9318 , 27.9512 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 15)"  ,MultiLineString ,  85.9343 , 27.949  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 16)"  ,MultiLineString ,  85.9348 , 27.9455 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 17)"  ,MultiLineString ,  85.9369 , 27.942  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 18)"  ,MultiLineString ,  85.9363 , 27.9398 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 19)"  ,MultiLineString ,  85.936  , 27.9376 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 20)"  ,MultiLineString ,  85.9419 , 27.9378 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 21)"  ,MultiLineString ,  85.9435 , 27.9392 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 22)"  ,MultiLineString ,  85.9475 , 27.9414 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 3, Point 23)"  ,MultiLineString ,  85.9483 , 27.9421 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 1)"   ,MultiLineString ,  85.8924 , 27.9508 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 4, Point 2)"   ,MultiLineString ,  85.8931 , 27.9502 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 1)"   ,MultiLineString ,  85.8637 , 27.9586 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 2)"   ,MultiLineString ,  85.8658 , 27.9536 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 3)"   ,MultiLineString ,  85.8654 , 27.9482 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 4)"   ,MultiLineString ,  85.8643 , 27.9453 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 5)"   ,MultiLineString ,  85.8664 , 27.943  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 6)"   ,MultiLineString ,  85.8675 , 27.9415 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 7)"   ,MultiLineString ,  85.8697 , 27.9415 ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 8)"   ,MultiLineString ,  85.873  , 27.939  ,dataset/raw/Gaurishankar Conservation Area.json
"Feature-Gaurishankar Conservation Area (Line 5, Point 9)"   ,MultiLineString ,  85.8744 , 27.9353 ,dataset/raw/Gaurishankar Conservation Area.json
